trial,network,nodes,edges,probability,distribution,task,proportion,peak,power,srd,samples,steps,time,strategy,init_max_performance,p0,p500,s0,s500
8,WS,100,500,0.1,ND,Ackley,50,16383,8,8,10,500,7.7,Random,0.4225,0.0139,0.99,100,18
9,WS,100,500,0.1,ND,Ackley,50,16383,8,8,10,500,4.98,Best,0.5563,0.0174,0.99,100,18
9,WS,100,500,0.1,ND,Ackley,50,16383,8,8,10,500,6.2,Conformity,0.5563,0.0174,0.99,100,28
9,WS,100,500,0.1,ND,Ackley,50,16383,8,8,10,500,7.8,Random,0.5563,0.0174,0.99,100,21
10,WS,100,500,0.1,ND,Ackley,50,16383,8,8,10,500,5.43,Best,0.6052,0.0251,0.99,100,18
10,WS,100,500,0.1,ND,Ackley,50,16383,8,8,10,500,6.95,Conformity,0.6052,0.0251,0.9687,100,34
10,WS,100,500,0.1,ND,Ackley,50,16383,8,8,10,500,8.19,Random,0.6052,0.0251,0.9172,100,53
1,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,5.36,Best,0.8313,0.1297,0.9737,100,26
1,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,6.54,Conformity,0.8313,0.1297,0.6467,100,86
1,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,9.38,Random,0.8313,0.1297,0.645,100,94
2,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,5.8,Best,0.9273,0.1148,0.9115,100,25
2,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,6.7,Conformity,0.9273,0.1148,0.6937,100,95
2,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,8.82,Random,0.9273,0.1148,0.6154,100,91
3,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,5.24,Best,0.9659,0.1105,0.9912,100,16
3,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,7.27,Conformity,0.9659,0.1105,0.624,100,89
3,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,9.11,Random,0.9659,0.1105,0.7072,100,83
4,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,5.75,Best,0.9711,0.1104,0.922,100,38
4,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,7.28,Conformity,0.9711,0.1104,0.6505,100,92
4,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,8.35,Random,0.9711,0.1104,0.7155,100,93
5,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,5.23,Best,0.9861,0.1589,0.9176,100,31
5,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,6.98,Conformity,0.9861,0.1589,0.6274,100,98
5,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,8.58,Random,0.9861,0.1589,0.606,100,95
6,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,5.35,Best,0.9379,0.136,0.941,100,27
6,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,6.69,Conformity,0.9379,0.136,0.6742,100,89
6,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,8.94,Random,0.9379,0.136,0.7208,100,94
7,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,6.82,Best,0.8766,0.1093,0.9252,100,28
7,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,6.64,Conformity,0.8766,0.1093,0.9226,100,42
7,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,8.33,Random,0.8766,0.1093,0.6411,100,89
8,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,5.54,Best,0.8492,0.1002,0.9107,100,26
8,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,6.78,Conformity,0.8492,0.1002,0.6407,100,91
8,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,8.45,Random,0.8492,0.1002,0.6711,100,92
9,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,5.86,Best,0.9934,0.1355,0.9379,100,17
9,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,6.79,Conformity,0.9934,0.1355,0.7215,100,74
9,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,9.53,Random,0.9934,0.1355,0.6421,100,87
10,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,6.2,Best,0.956,0.1327,0.99,100,10
10,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,7.29,Conformity,0.956,0.1327,0.6709,100,91
10,WS,100,500,0.1,ND,Rastrigin,50,16383,8,8,10,500,8.37,Random,0.956,0.1327,0.5961,100,94
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,2.51,Best,0.7194,0.0107,0.99,100,19
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,3.28,Conformity,0.7194,0.0107,0.99,100,19
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,4.2,Random,0.7194,0.0107,0.99,100,19
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,2.51,Best,0.5889,0.0219,0.99,100,20
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,3.13,Conformity,0.5889,0.0219,0.99,100,18
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,4.43,Random,0.5889,0.0219,0.99,100,19
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,2.5,Best,0.3644,0.0102,0.99,100,18
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,3.56,Conformity,0.3644,0.0102,0.99,100,18
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,4.04,Random,0.3644,0.0102,0.99,100,18
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,2.45,Best,0.2794,0.009,0.99,100,16
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,3.0,Conformity,0.2794,0.009,0.99,100,20
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,4.38,Random,0.2794,0.009,0.99,100,15
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,2.66,Best,0.6182,0.0071,0.99,100,20
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,3.34,Conformity,0.6182,0.0071,0.99,100,11
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,3.74,Random,0.6182,0.0071,0.99,100,19
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,2.36,Best,0.7828,0.0226,0.9902,100,20
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,2.82,Conformity,0.7828,0.0226,0.9902,100,15
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,3.99,Random,0.7828,0.0226,0.9902,100,19
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,2.42,Best,0.2976,0.0093,0.99,100,18
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,2.77,Conformity,0.2976,0.0093,0.99,100,20
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,3.86,Random,0.2976,0.0093,0.99,100,18
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,2.28,Best,0.3241,0.0154,0.99,100,18
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,3.04,Conformity,0.3241,0.0154,0.99,100,9
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,3.69,Random,0.3241,0.0154,0.99,100,16
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,2.5,Best,0.6811,0.0228,0.99,100,19
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,2.84,Conformity,0.6811,0.0228,0.99,100,18
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,4.17,Random,0.6811,0.0228,0.99,100,15
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,2.9,Best,0.7408,0.0275,0.99,100,19
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,3.19,Conformity,0.7408,0.0275,0.99,100,19
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,3,500,4.65,Random,0.7408,0.0275,0.99,100,16
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,2.88,Best,0.9991,0.1458,0.9707,100,25
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,3.49,Conformity,0.9991,0.1458,0.7881,100,76
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,5.02,Random,0.9991,0.1458,0.6259,100,93
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,3.22,Best,0.9719,0.139,0.7982,100,87
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,3.25,Conformity,0.9719,0.139,0.9249,100,38
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,4.57,Random,0.9719,0.139,0.5498,100,97
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,2.77,Best,0.9285,0.1568,0.9047,100,46
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,3.52,Conformity,0.9285,0.1568,0.5499,100,100
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,4.6,Random,0.9285,0.1568,0.5649,100,92
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,3.38,Best,0.9273,0.1229,0.7879,100,82
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,3.33,Conformity,0.9273,0.1229,0.6843,100,95
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,4.73,Random,0.9273,0.1229,0.6565,100,95
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,3.14,Best,0.9583,0.0988,0.7582,100,74
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,3.64,Conformity,0.9583,0.0988,0.5985,100,95
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,4.54,Random,0.9583,0.0988,0.6276,100,97
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,2.76,Best,0.9984,0.1323,0.9828,100,19
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,3.59,Conformity,0.9984,0.1323,0.5482,100,97
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,4.81,Random,0.9984,0.1323,0.5305,100,99
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,2.71,Best,0.9914,0.1355,0.9352,100,22
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,3.84,Conformity,0.9914,0.1355,0.7225,100,99
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,4.85,Random,0.9914,0.1355,0.6584,100,95
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,2.87,Best,0.9697,0.1381,0.9466,100,36
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,3.68,Conformity,0.9697,0.1381,0.7411,100,83
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,4.9,Random,0.9697,0.1381,0.7289,100,74
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,2.65,Best,0.9232,0.1268,0.9806,100,21
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,3.52,Conformity,0.9232,0.1268,0.5714,100,94
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,5.03,Random,0.9232,0.1268,0.6193,100,95
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,3.47,Best,0.975,0.172,0.8622,100,47
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,3.56,Conformity,0.975,0.172,0.6421,100,99
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,3,500,4.93,Random,0.975,0.172,0.7303,100,79
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,5.08,Best,0.3711,0.0068,0.99,100,20
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,6.05,Conformity,0.3711,0.0068,0.99,100,20
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,8.09,Random,0.3711,0.0068,0.99,100,20
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,4.91,Best,0.3848,0.0152,0.99,100,20
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,5.84,Conformity,0.3848,0.0152,0.99,100,18
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,8.25,Random,0.3848,0.0152,0.99,100,17
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,4.78,Best,0.8305,0.0219,0.99,100,19
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,5.5,Conformity,0.8305,0.0219,0.99,100,20
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,7.2,Random,0.8305,0.0219,0.99,100,20
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,4.86,Best,0.4419,0.0133,0.9906,100,14
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,5.48,Conformity,0.4419,0.0133,0.9906,100,18
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,7.35,Random,0.4419,0.0133,0.9906,100,20
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,4.89,Best,0.7532,0.0266,0.99,100,20
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,5.73,Conformity,0.7532,0.0266,0.99,100,16
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,7.75,Random,0.7532,0.0266,0.99,100,20
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,5.48,Best,0.3982,0.0168,0.99,100,17
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,6.41,Conformity,0.3982,0.0168,0.9795,100,15
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,7.57,Random,0.3982,0.0168,0.99,100,20
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,4.75,Best,0.7723,0.0145,0.99,100,20
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,5.47,Conformity,0.7723,0.0145,0.99,100,18
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,7.32,Random,0.7723,0.0145,0.99,100,20
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,4.73,Best,0.8182,0.0297,0.99,100,21
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,6.5,Conformity,0.8182,0.0297,0.99,100,16
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,9.05,Random,0.8182,0.0297,0.99,100,14
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,5.82,Best,0.1961,0.0054,0.99,100,17
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,5.7,Conformity,0.1961,0.0054,0.99,100,20
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,7.68,Random,0.1961,0.0054,0.99,100,18
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,4.96,Best,0.1815,0.0068,0.99,100,20
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,6.93,Conformity,0.1815,0.0068,0.99,100,16
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,4,500,8.09,Random,0.1815,0.0068,0.99,100,19
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,5.4,Best,0.8831,0.0875,0.99,100,17
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,7.01,Conformity,0.8831,0.0875,0.7634,100,90
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,8.66,Random,0.8831,0.0875,0.7191,100,93
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,5.42,Best,0.9697,0.1326,0.928,100,39
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,6.96,Conformity,0.9697,0.1326,0.5463,100,99
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,8.89,Random,0.9697,0.1326,0.6638,100,91
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,5.92,Best,0.9438,0.1407,0.9951,100,14
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,7.24,Conformity,0.9438,0.1407,0.751,100,73
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,9.33,Random,0.9438,0.1407,0.6579,100,96
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,5.85,Best,0.8541,0.1241,0.9286,100,29
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,7.19,Conformity,0.8541,0.1241,0.5433,100,97
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,8.8,Random,0.8541,0.1241,0.6982,100,84
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,6.84,Best,0.9061,0.1134,0.7669,100,86
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,7.02,Conformity,0.9061,0.1134,0.6014,100,88
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,9.15,Random,0.9061,0.1134,0.6257,100,92
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,6.16,Best,0.9554,0.1086,0.9629,100,22
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,7.38,Conformity,0.9554,0.1086,0.7086,100,88
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,8.98,Random,0.9554,0.1086,0.6148,100,99
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,5.23,Best,0.7741,0.0958,0.9722,100,13
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,6.81,Conformity,0.7741,0.0958,0.6165,100,99
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,9.19,Random,0.7741,0.0958,0.647,100,97
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,6.33,Best,0.9386,0.1226,0.9076,100,59
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,7.54,Conformity,0.9386,0.1226,0.5584,100,99
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,9.45,Random,0.9386,0.1226,0.9233,100,37
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,5.94,Best,0.9695,0.1301,0.9769,100,16
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,7.04,Conformity,0.9695,0.1301,0.7262,100,82
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,8.9,Random,0.9695,0.1301,0.7836,100,81
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,5.26,Best,0.819,0.1042,0.9802,100,24
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,7.16,Conformity,0.819,0.1042,0.65,100,92
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,4,500,9.49,Random,0.819,0.1042,0.5688,100,98
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,5.05,Best,0.5951,0.0215,0.99,100,20
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,6.71,Conformity,0.5951,0.0215,0.99,100,24
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,8.42,Random,0.5951,0.0215,0.99,100,14
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,5.13,Best,0.4688,0.0104,0.99,100,20
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,5.81,Conformity,0.4688,0.0104,0.99,100,20
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,8.15,Random,0.4688,0.0104,0.99,100,21
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,5.43,Best,0.5389,0.0092,0.99,100,17
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,6.32,Conformity,0.5389,0.0092,0.99,100,23
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,8.8,Random,0.5389,0.0092,0.99,100,15
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,5.37,Best,0.7293,0.0178,0.99,100,19
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,6.09,Conformity,0.7293,0.0178,0.99,100,21
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,8.61,Random,0.7293,0.0178,0.99,100,18
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,4.96,Best,0.4422,0.0134,0.99,100,16
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,5.84,Conformity,0.4422,0.0134,0.99,100,20
5,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,7.74,Random,0.4422,0.0134,0.99,100,18
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,4.98,Best,0.1301,0.0061,0.99,100,13
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,6.78,Conformity,0.1301,0.0061,0.99,100,16
6,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,9.71,Random,0.1301,0.0061,0.99,100,20
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,5.93,Best,0.1787,0.0054,0.99,100,20
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,7.14,Conformity,0.1787,0.0054,0.9548,100,37
7,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,7.56,Random,0.1787,0.0054,0.99,100,16
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,5.07,Best,0.2709,0.0046,0.9903,100,18
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,5.77,Conformity,0.2709,0.0046,0.9903,100,18
8,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,7.89,Random,0.2709,0.0046,0.9903,100,19
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,5.28,Best,0.2687,0.005,0.99,100,15
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,6.58,Conformity,0.2687,0.005,0.99,100,23
9,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,9.22,Random,0.2687,0.005,0.99,100,20
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,5.93,Best,0.8529,0.0151,0.99,100,20
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,6.52,Conformity,0.8529,0.0151,0.99,100,20
10,BA,100,475,0.1,ND,Ackley,50,16383,8,8,5,500,9.25,Random,0.8529,0.0151,0.99,100,20
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,5.58,Best,0.9641,0.1493,0.9772,100,22
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,8.02,Conformity,0.9641,0.1493,0.6145,100,95
1,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,10.45,Random,0.9641,0.1493,0.9821,100,25
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,6.15,Best,0.8954,0.1136,0.9715,100,23
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,8.7,Conformity,0.8954,0.1136,0.7802,100,86
2,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,11.08,Random,0.8954,0.1136,0.9117,100,39
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,5.86,Best,0.9419,0.1574,0.9704,100,19
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,7.35,Conformity,0.9419,0.1574,0.8764,100,61
3,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,9.91,Random,0.9419,0.1574,0.6457,100,93
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,5.46,Best,0.8524,0.101,0.99,100,9
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,7.54,Conformity,0.8524,0.101,0.7382,100,91
4,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,10.07,Random,0.8524,0.101,0.5861,100,96
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,5.78,Best,0.9869,0.1424,0.9976,100,14
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,6.74,Conformity,0.9869,0.1424,0.9795,100,34
5,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,9.7,Random,0.9869,0.1424,0.5971,100,97
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,6.19,Best,0.9876,0.1255,0.9901,100,12
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,7.38,Conformity,0.9876,0.1255,0.6206,100,87
6,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,9.07,Random,0.9876,0.1255,0.696,100,89
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,6.39,Best,0.8164,0.105,0.9804,100,23
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,8.57,Conformity,0.8164,0.105,0.6965,100,97
7,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,10.4,Random,0.8164,0.105,0.6503,100,96
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,6.21,Best,0.8794,0.1039,0.99,100,11
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,7.14,Conformity,0.8794,0.1039,0.6149,100,97
8,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,9.59,Random,0.8794,0.1039,0.9405,100,33
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,5.61,Best,0.9997,0.1589,0.8993,100,40
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,6.67,Conformity,0.9997,0.1589,0.9134,100,30
9,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,8.73,Random,0.9997,0.1589,0.952,100,30
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,5.48,Best,0.9101,0.1218,0.986,100,17
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,7.76,Conformity,0.9101,0.1218,0.578,100,97
10,BA,100,475,0.1,ND,Rastrigin,50,16383,8,8,5,500,9.38,Random,0.9101,0.1218,0.6206,100,88
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,5.53,Best,0.4744,0.0158,0.99,100,18
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,9.06,Conformity,0.4744,0.0158,0.99,100,21
1,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,8.96,Random,0.4744,0.0158,0.99,100,20
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,5.78,Best,0.359,0.009,0.99,100,16
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,7.78,Conformity,0.359,0.009,0.9884,100,9
2,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,8.18,Random,0.359,0.009,0.99,100,19
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,5.14,Best,0.618,0.0152,0.99,100,17
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,6.36,Conformity,0.618,0.0152,0.99,100,24
3,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,10.43,Random,0.618,0.0152,0.9848,100,10
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,5.69,Best,0.5501,0.0141,0.99,100,20
4,BA,100,475,0.1,ND,Ackley,50,16383,8,8,6,500,6.95,Conformity,0.5501,0.0141,0.99,100,20
